s1eeg,s1keep,s2eeg,s2keep,trlid,subid
4.3771708987955286e-11,1.0,4.332542636972409e-11,1.0,132,16
-6.568083625107196e-11,1.0,1.1254209021476972e-11,1.0,133,16
-5.49109043597027e-11,1.0,-8.046227268095942e-11,1.0,134,16
-3.869205494653662e-10,1.0,-3.3276405202897834e-10,1.0,135,16
-1.5459698233347796e-10,1.0,-1.2994399115348768e-10,1.0,136,16
5.737698594417067e-11,1.0,-2.085794544199923e-10,1.0,137,16
2.102747594613058e-11,1.0,-4.196795168942955e-11,1.0,138,16
3.830333841460925e-12,1.0,2.6599381352695217e-11,1.0,139,16
-7.114421622991635e-11,1.0,-4.919610596831018e-12,1.0,140,16
8.945892329681202e-11,1.0,-8.704353799083742e-11,1.0,141,16
-2.4551199057907308e-11,1.0,-1.929596373842982e-11,1.0,142,16
-2.2724333605565085e-10,1.0,-2.449594367774204e-10,1.0,143,16
4.035459304630581e-11,1.0,-7.96285702770802e-11,1.0,144,16
-6.731532700175678e-11,1.0,-8.890835478932485e-11,1.0,145,16
1.6119948544663595e-11,1.0,-2.3845369602789107e-11,1.0,146,16
-3.8526833115794186e-11,0.0,-5.866119384978072e-12,1.0,147,16
-3.663625053665051e-11,1.0,-1.4521211154440628e-10,1.0,148,16
6.800920870601078e-11,1.0,-7.592979640827466e-12,1.0,149,16
7.200161251361987e-11,1.0,-6.170545686581557e-11,1.0,150,16
-1.6714947397255863e-11,1.0,-7.264764224101044e-11,1.0,151,16
-1.841238298582262e-11,1.0,-6.77368736511079e-11,1.0,152,16
-1.7850939172586663e-10,1.0,-1.817731267055788e-10,1.0,153,16
-1.0674290689445132e-10,1.0,1.0880170145645417e-10,0.0,154,16
3.4685926619569525e-12,1.0,-2.598557985902882e-11,1.0,155,16
-6.495031564001242e-12,1.0,-1.583304347737335e-11,1.0,156,16
-5.139646146682672e-12,1.0,5.6287645369747754e-11,1.0,157,16
-8.566847060993448e-11,1.0,-8.144954850238348e-11,1.0,158,16
-7.04698679692971e-11,1.0,-3.722082592054736e-11,1.0,159,16
-3.728182544876413e-12,1.0,-1.0000842730940227e-11,1.0,160,16
1.3154345859235586e-10,1.0,1.590192848493534e-11,1.0,161,16
8.930775889026096e-12,0.0,-6.702038889758395e-11,1.0,162,16
1.0073958854352549e-10,1.0,-5.884889950484465e-11,1.0,163,16
-2.2995602803042706e-11,1.0,5.854479366588994e-11,1.0,164,16
-1.147956937623363e-10,1.0,-1.8319004717818698e-10,1.0,165,16
-5.4984240728191455e-11,1.0,-1.1335728256948207e-10,1.0,166,16
5.76243716377591e-11,1.0,8.916188445474989e-11,1.0,167,16
-1.2614980938165044e-10,1.0,-1.0303632590210653e-10,1.0,168,16
-1.0441126601346879e-10,1.0,3.276838240071645e-11,1.0,169,16
-2.365762235884589e-11,1.0,1.6679043558581423e-11,1.0,170,16
-1.88801599051307e-11,1.0,-4.923748053002188e-11,1.0,171,16
5.3334005696071726e-11,1.0,6.326654125217447e-11,1.0,172,16
-2.930258755406977e-11,1.0,-2.9423979218427364e-11,1.0,173,16
1.784126427214104e-11,1.0,-2.972676237496776e-11,1.0,174,16
-1.2543537701949194e-11,1.0,1.3265871357740962e-11,1.0,175,16
-5.781799084301412e-11,1.0,-6.995222712559255e-11,1.0,176,16
-5.281587116656513e-11,1.0,-7.662383936309538e-11,1.0,177,16
-1.7423828016158792e-10,1.0,-2.3921826298562873e-10,1.0,178,16
-2.990938926143792e-11,1.0,-1.3362035305203834e-10,1.0,179,16
2.2969953591073928e-11,1.0,-2.5545378612855176e-10,1.0,180,16
